COUNTRY_CODE,WEEK_NUMBER,CALENDAR_YEAR,PRODUCT_CODE,SALES_AMOUNT_SUM,SALES_QUANTITY_SUM,AVG_PRICE
GB,42,2022,94817,1057.54,602,1.76
GB,43,2022,94817,920.57,523,1.76
GB,44,2022,94817,751.85,429,1.75
GB,45,2022,94817,771.78,438,1.76
GB,46,2022,94817,658.04,374,1.76
GB,47,2022,94817,611.09,347,1.76
GB,48,2022,94817,597.04,338,1.77
GB,49,2022,94817,494.4,280,1.77
GB,50,2022,94817,329,186,1.77
GB,51,2022,94817,537.55,303,1.77
GB,52,2022,94817,542,306,1.77
GB,1,2022,84689,18991.93,736,25.8
GB,2,2022,84689,20719.59,798,25.96
GB,3,2022,84689,19251.65,740,26.02
GB,4,2022,84689,22204.7,855,25.97
GB,5,2022,84689,21004.5,807,26.03
GB,6,2022,84689,19213.4,738,26.03
GB,7,2022,84689,17860.95,687,26
GB,8,2022,84689,18088.15,696,25.99
GB,9,2022,84689,18311.25,704,26.01
GB,10,2022,84689,17926.5,690,25.98
GB,11,2022,84689,17379.35,667,26.06
GB,12,2022,84689,19314.2,743,25.99
GB,13,2022,84689,19736.15,757,26.07
GB,14,2022,84689,18704.7,719,26.01
GB,15,2022,84689,18862.35,725,26.02
GB,16,2022,84689,19314.35,742,26.03
GB,17,2022,84689,19198.05,738,26.01
GB,18,2022,84689,18726.35,719,26.04
GB,19,2022,84689,18181.45,697,26.09
GB,20,2022,84689,20042.9,768,26.1
GB,21,2022,84689,19793.65,761,26.01
GB,22,2022,84689,18245.85,701,26.03
GB,23,2022,84689,18557.9,714,25.99
GB,24,2022,84689,17970.15,690,26.04
GB,25,2022,84689,19821.2,761,26.05
GB,26,2022,84689,18271.9,703,25.99
GB,27,2022,84689,20047.4,766,26.17
GB,28,2022,84689,17670.95,672,26.3
GB,29,2022,84689,19163.45,727,26.36
GB,30,2022,84689,16779.79,637,26.34
GB,31,2022,84689,17121.9,652,26.26
GB,32,2022,84689,19085.65,725,26.33
GB,33,2022,84689,17336.7,660,26.27
GB,34,2022,84689,16542.3,630,26.26
GB,35,2022,84689,16049,610,26.31
GB,36,2022,84689,15914.15,606,26.26
GB,37,2022,84689,16578.6,632,26.23
GB,38,2022,84689,15534.5,593,26.2
GB,39,2022,84689,16016.9,611,26.21
GB,40,2022,84689,14540.7,556,26.15
GB,41,2022,84689,13265.75,507,26.17
GB,42,2022,84689,12915.6,495,26.09
GB,43,2022,84689,13576.85,519,26.16
GB,44,2022,84689,14698.5,563,26.11
GB,45,2022,84689,13640.1,521,26.18
GB,46,2022,84689,12291,469,26.21
GB,47,2022,84689,12962.15,494,26.24
GB,48,2022,84689,11359.7,434,26.17
GB,49,2022,84689,13118.2,501,26.18
GB,50,2022,84689,12654.55,484,26.15
GB,51,2022,84689,14990.95,574,26.12
GB,52,2022,84689,17669.59,678,26.06
GB,1,2022,85242,379.94,107,3.55
GB,2,2022,85242,238.24,66,3.61
GB,3,2022,85242,267.51,75,3.57
GB,4,2022,85242,332.73,93,3.58
GB,5,2022,85242,271.19,77,3.52
GB,6,2022,85242,269.9,78,3.46
GB,7,2022,85242,368.56,102,3.61
GB,8,2022,85242,352.18,101,3.49
GB,9,2022,85242,285.86,80,3.57
GB,10,2022,85242,316.02,82,3.85
GB,11,2022,85242,260.22,75,3.47
GB,12,2022,85242,267.23,75,3.56
GB,13,2022,85242,268.86,76,3.54
GB,14,2022,85242,245.83,67,3.67
GB,15,2022,85242,365.02,102,3.58
GB,16,2022,85242,321.78,94,3.42
GB,17,2022,85242,411.25,119,3.46
GB,18,2022,85242,326.09,90,3.62
GB,19,2022,85242,371.5,105,3.54
GB,20,2022,85242,327.25,93,3.52
GB,21,2022,85242,364.42,100,3.64
GB,22,2022,85242,342.23,96,3.56
GB,23,2022,85242,405.41,115,3.53
GB,24,2022,85242,407.26,114,3.57
GB,25,2022,85242,402.66,114,3.53
GB,26,2022,85242,461.64,127,3.63
GB,27,2022,85242,362.24,100,3.62
GB,28,2022,85242,446.03,123,3.63
GB,29,2022,85242,444.64,125,3.56
GB,30,2022,85242,344.77,96,3.59
GB,31,2022,85242,472.51,131,3.61
GB,32,2022,85242,271.37,75,3.62
GB,33,2022,85242,401.09,115,3.49
GB,34,2022,85242,326.45,90,3.63
GB,35,2022,85242,402.66,114,3.53
GB,36,2022,85242,342.26,97,3.53
GB,37,2022,85242,524.16,144,3.64
GB,38,2022,85242,767.95,213,3.61
GB,39,2022,85242,381.35,106,3.6
GB,40,2022,85242,399.26,112,3.56
GB,41,2022,85242,384.75,107,3.6
GB,42,2022,85242,278.37,78,3.57
GB,43,2022,85242,476.68,131,3.64
GB,44,2022,85242,399,111,3.59
GB,45,2022,85242,407.44,114,3.57
GB,46,2022,85242,458.54,127,3.61
GB,47,2022,85242,576.44,161,3.58
GB,48,2022,85242,488.56,136,3.59
GB,49,2022,85242,437.3,123,3.56
GB,50,2022,85242,416.85,117,3.56
GB,51,2022,85242,488.65,136,3.59
GB,52,2022,85242,598.88,158,3.79
GB,30,2022,136,19.8,6,3.3
GB,30,2022,153,50.4,14,3.6
GB,30,2022,367,367.22,427,0.86
GB,30,2022,61183,476.64,331,1.44
GB,30,2022,81896,0,0,
GB,30,2022,82835,456.75,203,2.25
GB,30,2022,84637,3689.28,252,14.64
GB,30,2022,84648,397.44,27,14.72
GB,30,2022,85104,8190.18,3138,2.61
GB,30,2022,85120,667.44,206,3.24
GB,30,2022,85298,1215,243,5
GB,30,2022,86500,679.36,193,3.52
GB,30,2022,90540,53.5,25,2.14
GB,30,2022,91473,1577.8,460,3.43
GB,30,2022,92274,45.92,4,11.48
GB,30,2022,92835,2328.72,313,7.44
GB,30,2022,94817,134.94,78,1.73
GB,30,2022,84689,895.56,34,26.34
GB,30,2022,85242,17.95,5,3.59
GB,1,2022,81355,5447.62,6086,0.9
GB,2,2022,81355,4803.04,5326,0.9
GB,3,2022,81355,5190.48,5701,0.91
GB,4,2022,81355,5202.9,5676,0.92
GB,5,2022,81355,5259.849,5799,0.91
GB,6,2022,81355,5591.48,6140,0.91
GB,7,2022,81355,5217.72,5726,0.91
GB,8,2022,81355,6422.59,7082,0.91
GB,9,2022,81355,6388.54,7044,0.91
GB,10,2022,81355,6051.5,6548,0.92
GB,11,2022,81355,5663.74,6226,0.91
GB,12,2022,81355,5873.97,6500,0.9
GB,13,2022,81355,5679.7,6228,0.91
GB,14,2022,81355,5549.33,6062,0.92
GB,15,2022,81355,5381.49,5952,0.9
GB,16,2022,81355,5195.89,5734,0.91
GB,17,2022,81355,6261.09,6779,0.92
GB,18,2022,81355,6647.17,6997,0.95
GB,19,2022,81355,6289.79,6613,0.95
GB,20,2022,81355,6185.65,6509,0.95
GB,21,2022,81355,6296.16,6595,0.95
GB,22,2022,81355,5949.92,6245,0.95
GB,23,2022,81355,6259.92,6526,0.96
GB,24,2022,81355,6249.52,6537,0.96
GB,25,2022,81355,6430.55,6766,0.95
GB,26,2022,81355,6300.73,6453,0.98
GB,27,2022,81355,6137.52,6259,0.98
GB,28,2022,81355,6300.65,6415,0.98
GB,29,2022,81355,6597.26,6674,0.99
GB,30,2022,81355,5328.18,5404,0.99
GB,31,2022,81355,5923.91,6010,0.99
GB,32,2022,81355,5981.49,6099,0.98
GB,33,2022,81355,5407.51,5513,0.98
GB,34,2022,81355,6080.58,6149,0.99
GB,35,2022,81355,5847.36,5954,0.98
GB,36,2022,81355,5823.84,5899,0.99
GB,37,2022,81355,6313.62,6463,0.98
GB,38,2022,81355,6062.39,6200,0.98
GB,39,2022,81355,6052.24,6153,0.98
GB,40,2022,81355,6661.08,6813,0.98
GB,41,2022,81355,6828.44,7001,0.98
GB,42,2022,81355,6643.57,6810,0.98
GB,43,2022,81355,6558.67,6721,0.98
GB,44,2022,81355,7345.43,7479,0.98
GB,45,2022,81355,7800.77,8057,0.97
GB,46,2022,81355,7519.52,7787,0.97
GB,47,2022,81355,7473.77,7735,0.97
GB,48,2022,81355,6721.35,6875,0.98
GB,49,2022,81355,6048.79,6121,0.99
GB,50,2022,81355,5892.31,5927,0.99
GB,51,2022,81355,5140.26,5247,0.98
GB,52,2022,81355,3642.87,3721,0.98
GB,30,2022,81355,280.02,284,0.99
